,id,related_bill__display_number,created,result,question,required,total_minus,total_other,total_plus,vote_type,session,margin,category,link
518,117283,H.R. 2786,2015-09-28T19:04:00,Passed,H.R. 2786: Cross-Border Rail Security Act of 2015,2/3,0,22,412,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h520
519,117284,H.Res. 444,2015-09-29T13:49:00,Passed,On Ordering the Previous Question: H.Res. 444: Providing for consideration of the bill (H.R. 3495) to amend title XIX of ...,1/2,182,9,243,On Ordering the Previous Question,2015,0.143529,procedural,https://www.govtrack.us/congress/votes/114-2015/h521
520,117285,H.Res. 444,2015-09-29T13:57:00,Passed,H.Res. 444: Providing for consideration of the bill (H.R. 3495) to amend title XIX of the Social Security Act to ...,1/2,183,9,242,On the Resolution,2015,0.138824,passage,https://www.govtrack.us/congress/votes/114-2015/h522
521,117286,H.R. 3495,2015-09-29T16:18:00,Failed,On Motion to Recommit with Instructions: H.R. 3495: Women’s Public Health and Safety Act,1/2,242,8,184,On the Motion to Recommit,2015,0.13615,procedural,https://www.govtrack.us/congress/votes/114-2015/h523
522,117287,H.R. 3495,2015-09-29T16:27:00,Passed,H.R. 3495: Women’s Public Health and Safety Act,1/2,193,5,236,On Passage of the Bill,2015,0.100233,passage,https://www.govtrack.us/congress/votes/114-2015/h524
523,117290,H.Res. 448,2015-09-30T15:00:00,Passed,H.Res. 448: Providing for consideration of the concurrent resolution (H. Con. Res. 79) directing the Clerk of the House of ...,1/2,187,8,239,On the Resolution,2015,0.122066,passage,https://www.govtrack.us/congress/votes/114-2015/h525
524,117289,S. 2082,2015-09-30T15:07:00,Passed,S. 2082: Department of Veterans Affairs Expiring Authorities Act of 2015,2/3,0,11,423,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h526
525,117292,H.Con.Res. 79,2015-09-30T16:47:00,Passed,H.Con.Res. 79: Directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 719.,1/2,185,8,241,On the Resolution,2015,0.131455,passage,https://www.govtrack.us/congress/votes/114-2015/h527
526,117291,H.R. 719,2015-09-30T16:57:00,Passed,On Concurring in the Senate Adt to the House Adt to the Senate Adt: H.R. 719: TSA Office of Inspection Accountability Act of 2015,1/2,151,6,277,On Concurring in the Senate Adt to the House Adt to the Senate Adt,2015,0.294393,unknown,https://www.govtrack.us/congress/votes/114-2015/h528
527,117294,H.Res. 449,2015-10-01T10:39:00,Passed,On Ordering the Previous Question: H.Res. 449: Providing for consideration of the bill (H.R. 3457) to prohibit the lifting of ...,1/2,180,17,237,On Ordering the Previous Question,2015,0.136691,procedural,https://www.govtrack.us/congress/votes/114-2015/h529
528,117293,H.Res. 449,2015-10-01T10:49:00,Passed,H.Res. 449: Providing for consideration of the bill (H.R. 3457) to prohibit the lifting of sanctions on Iran until the ...,1/2,181,12,241,On the Resolution,2015,0.14218,passage,https://www.govtrack.us/congress/votes/114-2015/h530
529,117296,H.R. 1735,2015-10-01T13:26:00,Failed,On Motion to Recommit Conference Report with Instructions: H.R. 1735: National Defense Authorization Act for Fiscal Year 2016,1/2,241,7,186,On the Motion to Recommit,2015,0.128806,procedural,https://www.govtrack.us/congress/votes/114-2015/h531
530,117295,H.R. 1735,2015-10-01T13:33:00,Passed,H.R. 1735: National Defense Authorization Act for Fiscal Year 2016,1/2,156,8,270,On the Conference Report,2015,0.267606,passage,https://www.govtrack.us/congress/votes/114-2015/h532
531,117297,H.R. 3457,2015-10-01T13:41:00,Passed,H.R. 3457: Justice for Victims of Iranian Terrorism Act,1/2,173,10,251,On Passage of the Bill,2015,0.183962,passage,https://www.govtrack.us/congress/votes/114-2015/h533
532,117301,H.R. 1553,2015-10-06T18:57:00,Passed,H.R. 1553: Small Bank Exam Cycle Reform Act of 2015,2/3,0,23,411,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h534
533,117302,H.R. 1839,2015-10-06T19:09:00,Passed,H.R. 1839: RAISE Act of 2015,2/3,0,30,404,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h535
534,117305,,2015-10-07T14:13:00,Passed,Table Appeal of the Ruling of the Chair,1/2,183,11,240,Table Appeal of the Ruling of the Chair,2015,0.134752,unknown,https://www.govtrack.us/congress/votes/114-2015/h536
535,117303,H.Res. 462,2015-10-07T14:21:00,Passed,H.Res. 462: Providing for consideration of the bill (H.R. 3192) to provide for a temporary safe harbor from the enforcement ...,1/2,181,15,238,On the Resolution,2015,0.136038,passage,https://www.govtrack.us/congress/votes/114-2015/h537
536,117308,H.Res. 461,2015-10-07T17:35:00,Passed,H.Res. 461: Establishing a Select Investigative Panel of the Committee on Energy and Commerce.,1/2,184,8,242,On the Resolution,2015,0.13615,passage,https://www.govtrack.us/congress/votes/114-2015/h538
537,117307,H.R. 3192,2015-10-07T17:45:00,Failed,On Motion to Recommit with Instructions: H.R. 3192: Homebuyers Assistance Act,1/2,240,9,185,On the Motion to Recommit,2015,0.129412,procedural,https://www.govtrack.us/congress/votes/114-2015/h539
538,117309,H.R. 3192,2015-10-07T17:52:00,Passed,H.R. 3192: Homebuyers Assistance Act,1/2,121,10,303,On Passage of the Bill,2015,0.429245,passage,https://www.govtrack.us/congress/votes/114-2015/h540
539,117312,H.Res. 466,2015-10-08T14:42:00,Passed,On Ordering the Previous Question: H.Res. 466: Providing for consideration of the bill (H.R. 538) to facilitate the development of ...,1/2,183,7,244,On Ordering the Previous Question,2015,0.142857,procedural,https://www.govtrack.us/congress/votes/114-2015/h541
540,117311,H.Res. 466,2015-10-08T14:56:00,Passed,H.Res. 466: Providing for consideration of the bill (H.R. 538) to facilitate the development of energy on Indian lands by ...,1/2,185,5,244,On the Resolution,2015,0.137529,passage,https://www.govtrack.us/congress/votes/114-2015/h542
541,117314,H.R. 538,2015-10-08T16:21:00,Failed,On Motion to Recommit with Instructions: H.R. 538: Native American Energy Act,1/2,239,11,184,On the Motion to Recommit,2015,0.130024,procedural,https://www.govtrack.us/congress/votes/114-2015/h543
542,117313,H.R. 538,2015-10-08T16:30:00,Passed,H.R. 538: Native American Energy Act,1/2,173,7,254,On Passage of the Bill,2015,0.189696,passage,https://www.govtrack.us/congress/votes/114-2015/h544
543,117859,H.R. 702,2015-10-09T12:51:00,Failed,H.Amdt. 713 (Amash) to H.R. 702: Amendment sought to remove the provision increasing the authorization of appropriations for the Maritime ...,1/2,306,19,109,On the Amendment,2015,0.474699,amendment,https://www.govtrack.us/congress/votes/114-2015/h545
544,117862,H.R. 702,2015-10-09T12:57:00,Agreed to,H.Amdt. 717 (Messer) to H.R. 702: Amendment ensures that the Administration is able to ban the export of crude oil ...,1/2,1,19,414,On the Amendment,2015,0.995181,amendment,https://www.govtrack.us/congress/votes/114-2015/h546
545,117861,H.R. 702,2015-10-09T13:01:00,Agreed to,"H.Amdt. 718 (Messer) to H.R. 702: Amendment prohibits the export of crude oil, refined petroleum products, and petrochemical products to ...",1/2,0,15,419,On the Amendment,2015,1.0,amendment,https://www.govtrack.us/congress/votes/114-2015/h547
546,117860,H.R. 702,2015-10-09T13:17:00,Failed,On Motion to Recommit with Instructions: H.R. 702: To adapt to changing crude oil market conditions.,1/2,242,13,179,On the Motion to Recommit,2015,0.149644,procedural,https://www.govtrack.us/congress/votes/114-2015/h548
547,117858,H.R. 702,2015-10-09T13:24:00,Passed,H.R. 702: To adapt to changing crude oil market conditions.,1/2,159,14,261,On Passage of the Bill,2015,0.242857,passage,https://www.govtrack.us/congress/votes/114-2015/h549
548,117866,H.R. 3493,2015-10-20T18:57:00,Passed,H.R. 3493: Securing the Cities Act of 2015,2/3,4,19,411,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.980723,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h550
549,117867,H.R. 3350,2015-10-20T19:06:00,Passed,H.R. 3350: Know the CBRN Terrorism Threats to Transportation Act,2/3,0,18,416,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h551
550,117865,H.Res. 348,2015-10-20T19:14:00,Passed,H.Res. 348: Supporting the right of the people of Ukraine to freely elect their government and determine their future.,2/3,4,17,413,"On Motion to Suspend the Rules and Agree, as Amended",2015,0.980815,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h552
551,117871,H.Res. 480,2015-10-21T14:22:00,Passed,On Ordering the Previous Question: H.Res. 480: Providing for consideration of the bill (H.R. 10) to reauthorize the Scholarships for ...,1/2,181,12,241,On Ordering the Previous Question,2015,0.14218,procedural,https://www.govtrack.us/congress/votes/114-2015/h553
552,117870,H.Res. 480,2015-10-21T14:30:00,Passed,"H.Res. 480: Providing for consideration of the bill (H.R. 10) to reauthorize the Scholarships for Opportunity and Results Act, and ...",1/2,182,7,245,On the Resolution,2015,0.147541,passage,https://www.govtrack.us/congress/votes/114-2015/h554
553,117869,H.Res. 481,2015-10-21T14:37:00,Passed,On Ordering the Previous Question: H.Res. 481: Providing for consideration of the bill (H.R. 1937) to require the Secretary of ...,1/2,184,7,243,On Ordering the Previous Question,2015,0.138173,procedural,https://www.govtrack.us/congress/votes/114-2015/h555
554,117868,H.Res. 481,2015-10-21T14:45:00,Passed,H.Res. 481: Providing for consideration of the bill (H.R. 1937) to require the Secretary of the Interior and the Secretary ...,1/2,185,5,244,On the Resolution,2015,0.137529,passage,https://www.govtrack.us/congress/votes/114-2015/h556
555,117874,H.R. 692,2015-10-21T17:51:00,Passed,H.R. 692: Default Prevention Act,1/2,194,5,235,On Passage of the Bill,2015,0.0955711,passage,https://www.govtrack.us/congress/votes/114-2015/h557
556,117872,H.R. 10,2015-10-21T17:59:00,Failed,On Motion to Recommit with Instructions: H.R. 10: Scholarships for Opportunity and Results Reauthorization Act,1/2,242,7,185,On the Motion to Recommit,2015,0.133489,procedural,https://www.govtrack.us/congress/votes/114-2015/h558
557,117873,H.R. 10,2015-10-21T18:07:00,Passed,H.R. 10: Scholarships for Opportunity and Results Reauthorization Act,1/2,191,3,240,On Passage of the Bill,2015,0.113689,passage,https://www.govtrack.us/congress/votes/114-2015/h559
558,117883,H.R. 1937,2015-10-22T16:06:00,Failed,"H.Amdt. 724 (Lowenthal) to H.R. 1937: Amendment sought to replace the bill's definition of ""strategic and critical minerals"" with the ...",1/2,253,5,176,On the Amendment,2015,0.179487,amendment,https://www.govtrack.us/congress/votes/114-2015/h560
559,117881,H.R. 1937,2015-10-22T16:10:00,Failed,H.Amdt. 725 (Dingell) to H.R. 1937: Amendment sought to strike the functional equivalence provisions of the bill and to clarify ...,1/2,248,5,181,On the Amendment,2015,0.156177,amendment,https://www.govtrack.us/congress/votes/114-2015/h561
560,117878,H.R. 1937,2015-10-22T16:15:00,Failed,H.Amdt. 726 (Cartwright) to H.R. 1937: Amendment sought to strike title II of the bill that would limit judicial review ...,1/2,245,5,184,On the Amendment,2015,0.142191,amendment,https://www.govtrack.us/congress/votes/114-2015/h562
561,117880,H.R. 1937,2015-10-22T16:20:00,Failed,"H.Amdt. 728 (Hastings) to H.R. 1937: Amendment sought to require proposed ""strategic and critical minerals"" projects to demonstrate that domestic ...",1/2,246,5,183,On the Amendment,2015,0.146853,amendment,https://www.govtrack.us/congress/votes/114-2015/h563
562,117885,H.R. 1937,2015-10-22T16:36:00,Failed,On Motion to Recommit with Instructions: H.R. 1937: National Strategic and Critical Minerals Production Act of 2015,1/2,246,4,184,On the Motion to Recommit,2015,0.144186,procedural,https://www.govtrack.us/congress/votes/114-2015/h564
563,117884,H.R. 1937,2015-10-22T16:42:00,Passed,H.R. 1937: National Strategic and Critical Minerals Production Act of 2015,1/2,177,3,254,On Passage of the Bill,2015,0.178654,passage,https://www.govtrack.us/congress/votes/114-2015/h565
564,117879,H.Res. 483,2015-10-22T16:49:00,Passed,On Ordering the Previous Question: H.Res. 483: Providing for consideration of the bill (H.R. 3762) to provide for reconciliation pursuant ...,1/2,185,5,244,On Ordering the Previous Question,2015,0.137529,procedural,https://www.govtrack.us/congress/votes/114-2015/h566
565,117882,H.Res. 483,2015-10-22T16:56:00,Passed,H.Res. 483: Providing for consideration of the bill (H.R. 3762) to provide for reconciliation pursuant to section 2002 of the ...,1/2,187,7,240,On the Resolution,2015,0.124122,passage,https://www.govtrack.us/congress/votes/114-2015/h567
566,117886,H.R. 3762,2015-10-23T11:57:00,Passed,H.R. 3762: Restoring Americans’ Healthcare Freedom Reconciliation Act of 2015,1/2,189,5,240,On Passage of the Bill,2015,0.118881,passage,https://www.govtrack.us/congress/votes/114-2015/h568
567,117888,H.Res. 450,2015-10-26T19:24:00,Passed,On Motion To Discharge: H.Res. 450: Providing for the consideration of the bill (H.R. 597) to reauthorize the Export-Import ...,1/2,177,11,246,On Motion To Discharge,2015,0.163121,procedural,https://www.govtrack.us/congress/votes/114-2015/h569
568,117894,H.Res. 491,2015-10-27T14:17:00,Passed,On Ordering the Previous Question: H.Res. 491: Providing for consideration of the bill (H.R. 1090) to amend the Securities Exchange ...,1/2,185,7,242,On Ordering the Previous Question,2015,0.133489,procedural,https://www.govtrack.us/congress/votes/114-2015/h570
569,117893,H.Res. 491,2015-10-27T14:25:00,Passed,H.Res. 491: Providing for consideration of the bill (H.R. 1090) to amend the Securities Exchange Act of 1934 to provide ...,1/2,186,4,244,On the Resolution,2015,0.134884,passage,https://www.govtrack.us/congress/votes/114-2015/h571
570,117895,H.Res. 450,2015-10-27T14:32:00,Passed,On Ordering the Previous Question: H.Res. 450: Providing for the consideration of the bill (H.R. 597) to reauthorize the Export-Import ...,1/2,158,5,271,On Ordering the Previous Question,2015,0.263403,procedural,https://www.govtrack.us/congress/votes/114-2015/h572
571,117896,H.Res. 450,2015-10-27T14:40:00,Passed,"H.Res. 450: Providing for the consideration of the bill (H.R. 597) to reauthorize the Export-Import Bank of the United States, ...",1/2,154,5,275,On the Resolution,2015,0.282051,passage,https://www.govtrack.us/congress/votes/114-2015/h573
572,117901,H.R. 1090,2015-10-27T18:17:00,Failed,H.Amdt. 732 (Lynch) to H.R. 1090: Amendment sought to allow the Department of Labor to complete and adopt a rule ...,1/2,246,4,184,On the Amendment,2015,0.144186,amendment,https://www.govtrack.us/congress/votes/114-2015/h574
573,117902,H.R. 1090,2015-10-27T18:25:00,Passed,H.R. 1090: Retail Investor Protection Act,1/2,186,3,245,On Passage of the Bill,2015,0.136891,passage,https://www.govtrack.us/congress/votes/114-2015/h575
574,117900,H.R. 597,2015-10-27T18:32:00,Passed,H.R. 597: Reform Exports and Expand the American Economy Act,1/2,118,3,313,On Passage of the Bill,2015,0.452436,passage,https://www.govtrack.us/congress/votes/114-2015/h576
575,117904,H.Res. 495,2015-10-28T15:24:00,Passed,On Ordering the Previous Question: H.Res. 495: Providing for consideration of the Senate amendment to the bill (H.R. 1314) to ...,1/2,103,6,325,On Ordering the Previous Question,2015,0.518692,procedural,https://www.govtrack.us/congress/votes/114-2015/h577
576,117903,H.Res. 495,2015-10-28T15:33:00,Passed,H.Res. 495: Providing for consideration of the Senate amendment to the bill (H.R. 1314) to amend the Internal Revenue Code ...,1/2,37,5,392,On the Resolution,2015,0.827506,passage,https://www.govtrack.us/congress/votes/114-2015/h578
577,117905,H.R. 1314,2015-10-28T17:21:00,Passed,H.R. 1314: Trade Act of 2015,1/2,167,2,266,On Motion that the House Concur in the Senate Amendment with an Amendment,2015,0.228637,passage,https://www.govtrack.us/congress/votes/114-2015/h579
580,117911,H.R. 1853,2015-11-02T18:56:00,Passed,H.R. 1853: To direct the President to develop a strategy to obtain observer status for Taiwan in the International Criminal ...,2/3,0,41,392,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h582
581,117914,H.Res. 507,2015-11-03T14:10:00,Passed,On Ordering the Previous Question: H.Res. 507: Providing for consideration of the Senate amendments to the bill (H.R. 22) to ...,1/2,178,14,241,On Ordering the Previous Question,2015,0.150358,procedural,https://www.govtrack.us/congress/votes/114-2015/h583
582,117912,H.Res. 507,2015-11-03T14:19:00,Passed,H.Res. 507: Providing for consideration of the Senate amendments to the bill (H.R. 22) to amend the Internal Revenue Code ...,1/2,171,14,248,On the Resolution,2015,0.183771,passage,https://www.govtrack.us/congress/votes/114-2015/h584
583,117913,H.Res. 354,2015-11-03T14:27:00,Passed,H.Res. 354: Expressing the sense of the House of Representatives regarding the safety and security of Jewish communities in Europe.,2/3,0,15,418,"On Motion to Suspend the Rules and Agree, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h585
584,117917,H.R. 22,2015-11-03T18:55:00,Failed,H.Amdt. 736 (Swalwell) to H.R. 22: Amendment sought to expand the eligibility of the Congestion Mitigation and Air Quality Improvement ...,1/2,237,15,181,On the Amendment,2015,0.133971,amendment,https://www.govtrack.us/congress/votes/114-2015/h586
585,117919,H.R. 22,2015-11-03T19:01:00,Failed,"H.Amdt. 738 (Gosar) to H.R. 22: Amendment sought to require the federal government to track the total number, cost, and ...",1/2,225,12,196,On the Amendment,2015,0.0688836,amendment,https://www.govtrack.us/congress/votes/114-2015/h587
586,117921,H.R. 22,2015-11-03T19:05:00,Failed,H.Amdt. 747 (Ribble) to H.R. 22: Amendment sought to give states the option of increasing the truck weight limits on ...,1/2,236,10,187,On the Amendment,2015,0.115839,amendment,https://www.govtrack.us/congress/votes/114-2015/h588
587,117918,H.R. 22,2015-11-03T19:09:00,Agreed to,H.Amdt. 748 (Brown) to H.R. 22: Amendment to create a National Advisory Committee on Travel and Tourism Infrastructure which will ...,1/2,207,10,216,On the Amendment,2015,0.0212766,amendment,https://www.govtrack.us/congress/votes/114-2015/h589
588,117923,H.R. 22,2015-11-03T19:13:00,Failed,"H.Amdt. 761 (Lynch) to H.R. 22: To provides for an additional, independent safety review of an approved pipeline route or ...",1/2,263,10,160,On the Amendment,2015,0.243499,amendment,https://www.govtrack.us/congress/votes/114-2015/h590
589,117922,H.R. 22,2015-11-03T19:16:00,Failed,H.Amdt. 763 (Takano) to H.R. 22: Amendment sought to allows for a program of eligible projects to count as a ...,1/2,248,11,174,On the Amendment,2015,0.175355,amendment,https://www.govtrack.us/congress/votes/114-2015/h591
590,117924,H.R. 22,2015-11-03T19:21:00,Failed,H.Amdt. 764 (Brownley) to H.R. 22: Amendment sought to increase the freight program small project set aside from 10 percent ...,1/2,263,10,160,On the Amendment,2015,0.243499,amendment,https://www.govtrack.us/congress/votes/114-2015/h592
591,117920,H.R. 22,2015-11-03T19:25:00,Failed,H.Amdt. 766 (Amata) to H.R. 22: Amendment sought to require the Secretary to allocate program funds made available to the ...,1/2,310,10,113,On the Amendment,2015,0.465721,amendment,https://www.govtrack.us/congress/votes/114-2015/h593
592,117926,H.R. 22,2015-11-04T14:26:00,Failed,H.Amdt. 769 (Hartzler) to H.R. 22: To repeal the authority of the Secretary of Transportation to approve as part of ...,1/2,255,6,172,On the Amendment,2015,0.194379,amendment,https://www.govtrack.us/congress/votes/114-2015/h594
593,117929,H.R. 22,2015-11-04T14:31:00,Failed,"H.Amdt. 771 (Rooney) to H.R. 22: To provide that a state may allow, by special permit, the operation of vehicles ...",1/2,240,8,185,On the Amendment,2015,0.129412,amendment,https://www.govtrack.us/congress/votes/114-2015/h595
594,117930,H.R. 22,2015-11-04T14:36:00,Failed,H.Amdt. 773 (DeSaulnier) to H.R. 22: To establish a peer review group and a comprehensive risk management plan to prevent ...,1/2,257,7,169,On the Amendment,2015,0.206573,amendment,https://www.govtrack.us/congress/votes/114-2015/h596
595,117927,H.Res. 512,2015-11-04T14:44:00,Passed,On Ordering the Previous Question: H.Res. 512: Providing for further consideration of the Senate amendments to the bill (H.R. 22) ...,1/2,183,9,241,On Ordering the Previous Question,2015,0.136792,procedural,https://www.govtrack.us/congress/votes/114-2015/h597
596,117928,H.Res. 512,2015-11-04T14:51:00,Passed,H.Res. 512: Providing for further consideration of the Senate amendments to the bill (H.R. 22) to amend the Internal Revenue ...,1/2,183,7,243,On the Resolution,2015,0.140845,passage,https://www.govtrack.us/congress/votes/114-2015/h598
597,117933,H.R. 22,2015-11-04T19:12:00,Failed,H.Amdt. 780 (DeSaulnier) to H.R. 22: Amendment sought to direct states and metropolitan planning organizations to develop publicly available criteria ...,1/2,252,10,171,On the Amendment,2015,0.191489,amendment,https://www.govtrack.us/congress/votes/114-2015/h599
598,117931,H.R. 22,2015-11-04T19:18:00,Failed,H.Amdt. 782 (Hunter) to H.R. 22: To establish a program to permit the use of live plant materials for road ...,1/2,255,5,173,On the Amendment,2015,0.191589,amendment,https://www.govtrack.us/congress/votes/114-2015/h600
599,117938,H.R. 22,2015-11-04T19:22:00,Agreed to,H.Amdt. 783 (Denham) to H.R. 22: To clarify the intent of Congress and ensure the motor-carrier industry can operate under ...,1/2,180,5,248,On the Amendment,2015,0.158879,amendment,https://www.govtrack.us/congress/votes/114-2015/h601
600,117934,H.R. 22,2015-11-04T19:25:00,Failed,H.Amdt. 787 (King) to H.R. 22: To require that none of the funds made available by this Act may be ...,1/2,238,7,188,On the Amendment,2015,0.117371,amendment,https://www.govtrack.us/congress/votes/114-2015/h602
601,117932,H.R. 22,2015-11-04T19:28:00,Failed,H.Amdt. 789 (Culberson) to H.R. 22: Amendment sought to require local transit entity to have a debt to equity ratio ...,1/2,313,4,116,On the Amendment,2015,0.459207,amendment,https://www.govtrack.us/congress/votes/114-2015/h603
602,117936,H.R. 22,2015-11-04T19:31:00,Failed,H.Amdt. 795 (Lewis) to H.R. 22: Amendment sought to strike the graduated commercial driver's license program language in H.R. 3763 ...,1/2,248,4,181,On the Amendment,2015,0.156177,amendment,https://www.govtrack.us/congress/votes/114-2015/h604
603,117935,H.R. 22,2015-11-04T19:35:00,Failed,H.Amdt. 800 (Reichert) to H.R. 22: Amendment sought to request a GAO study on the economic impact of contract negotiations ...,1/2,228,5,200,On the Amendment,2015,0.0654206,amendment,https://www.govtrack.us/congress/votes/114-2015/h605
604,117937,H.R. 22,2015-11-04T19:38:00,Failed,H.Amdt. 802 (DeSantis) to H.R. 22: Amendment sought to empower States with authority for most taxing and spending for highway ...,1/2,310,5,118,On the Amendment,2015,0.448598,amendment,https://www.govtrack.us/congress/votes/114-2015/h606
605,117946,H.R. 22,2015-11-04T22:45:00,Failed,"H.Amdt. 806 (Perry) to H.R. 22: Amendment sought to increase by 5% each fiscal year for four years, the percent ...",1/2,303,9,121,On the Amendment,2015,0.429245,amendment,https://www.govtrack.us/congress/votes/114-2015/h607
606,117949,H.R. 22,2015-11-04T22:49:00,Failed,H.Amdt. 807 (Mulvaney) to H.R. 22: Amendment sought to limit Export-Import Bank authorizations to countervailing purposes in order to meet ...,1/2,309,7,117,On the Amendment,2015,0.450704,amendment,https://www.govtrack.us/congress/votes/114-2015/h608
607,117944,H.R. 22,2015-11-04T22:53:00,Failed,H.Amdt. 808 (Mulvaney) to H.R. 22: Amendment sought to require Export-Import Bank authorizations above $10 million to be contingent on ...,1/2,302,7,124,On the Amendment,2015,0.41784,amendment,https://www.govtrack.us/congress/votes/114-2015/h609
608,117948,H.R. 22,2015-11-04T22:56:00,Failed,H.Amdt. 809 (Mulvaney) to H.R. 22: Amendment sought to prohibit Export-Import Bank authorizations involving countries with a sovereign wealth fund ...,1/2,308,9,116,On the Amendment,2015,0.45283,amendment,https://www.govtrack.us/congress/votes/114-2015/h610
609,117940,H.R. 22,2015-11-04T23:00:00,Failed,H.Amdt. 810 (Mulvaney) to H.R. 22: Amendment sought to reduce taxpayer exposure by removing Treasury guarantees for losses at the ...,1/2,308,8,117,On the Amendment,2015,0.449412,amendment,https://www.govtrack.us/congress/votes/114-2015/h611
610,117945,H.R. 22,2015-11-04T23:03:00,Failed,H.Amdt. 811 (Mulvaney) to H.R. 22: Amendment sought to limit taxpayer exposure by ensuring diversification of industries and companies at ...,1/2,314,5,114,On the Amendment,2015,0.46729,amendment,https://www.govtrack.us/congress/votes/114-2015/h612
611,117943,H.R. 22,2015-11-04T23:07:00,Failed,H.Amdt. 812 (Rothfus) to H.R. 22: Amendment sought to prohibit the Export-Import Bank from providing a guarantee or extending credit ...,1/2,313,5,115,On the Amendment,2015,0.462617,amendment,https://www.govtrack.us/congress/votes/114-2015/h613
612,117941,H.R. 22,2015-11-04T23:10:00,Failed,H.Amdt. 813 (Royce) to H.R. 22: Amendment sought to prohibit Export-Import Bank assistance to state-sponsors of terrorism.,1/2,244,6,183,On the Amendment,2015,0.142857,amendment,https://www.govtrack.us/congress/votes/114-2015/h614
613,117947,H.R. 22,2015-11-04T23:14:00,Failed,H.Amdt. 814 (Schweikert) to H.R. 22: Amendment sought to add Fair Value Accounting Principles to the EX-IM provision of the ...,1/2,295,5,133,On the Amendment,2015,0.378505,amendment,https://www.govtrack.us/congress/votes/114-2015/h615
614,117939,H.R. 22,2015-11-04T23:18:00,Failed,H.Amdt. 815 (Westmoreland) to H.R. 22: Amendment sought to the text to allow companies to appeal their economic harm protest ...,1/2,298,6,129,On the Amendment,2015,0.395785,amendment,https://www.govtrack.us/congress/votes/114-2015/h616
615,117942,H.R. 22,2015-11-04T23:21:00,Agreed to,H.Amdt. 816 (Young) to H.R. 22: Amendment requires the agency to disclose information on which a rule is based including ...,1/2,192,5,236,On the Amendment,2015,0.102804,amendment,https://www.govtrack.us/congress/votes/114-2015/h617
616,117957,S. 1356,2015-11-05T10:37:00,Passed,S. 1356: A bill to clarify that certain provisions of the Border Patrol Agent Pay Reform Act of 2014 will ...,2/3,58,5,370,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.728972,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h618
617,117951,H.R. 22,2015-11-05T10:43:00,Failed,H.Amdt. 821 (Schakowsky) to H.R. 22: Amendment sought to improve quality and quantity of information shared about vehicle safety issues ...,1/2,251,6,176,On the Amendment,2015,0.175644,amendment,https://www.govtrack.us/congress/votes/114-2015/h619
618,117954,H.R. 22,2015-11-05T10:47:00,Agreed to,H.Amdt. 822 (Mullin) to H.R. 22: Amendment requires the Administrator of the Environmental Protection Agency to ensure that in promulgating ...,1/2,178,9,246,On the Amendment,2015,0.160377,amendment,https://www.govtrack.us/congress/votes/114-2015/h620
619,117956,H.R. 22,2015-11-05T10:50:00,Agreed to,H.Amdt. 823 (Burgess) to H.R. 22: Amendment modifies and adds certain provisions to the Senate amendments dealing with the National ...,1/2,192,6,235,On the Amendment,2015,0.100703,amendment,https://www.govtrack.us/congress/votes/114-2015/h621
620,117958,H.R. 22,2015-11-05T10:54:00,Agreed to,H.Amdt. 824 (Neugebauer) to H.R. 22: Amendment executes a liquidation of the Federal Reserve surplus account and remittance of funds ...,1/2,72,7,354,On the Amendment,2015,0.661972,amendment,https://www.govtrack.us/congress/votes/114-2015/h622
621,117952,H.R. 22,2015-11-05T11:04:00,Passed,On Agreeing to the Amendments En gros: H.R. 22: Developing a Reliable and Innovative Vision for the Economy Act,1/2,64,6,363,On the Amendment,2015,0.700234,amendment,https://www.govtrack.us/congress/votes/114-2015/h623
622,117953,H.R. 22,2015-11-05T11:22:00,Passed,On Motion to go to Conference: H.R. 22: Developing a Reliable and Innovative Vision for the Economy Act,1/2,54,8,371,On Motion to go to Conference,2015,0.745882,procedural,https://www.govtrack.us/congress/votes/114-2015/h624
623,117955,H.R. 22,2015-11-05T12:07:00,Failed,On Motion to Instruct Conferees: H.R. 22: Developing a Reliable and Innovative Vision for the Economy Act,1/2,239,15,179,On Motion to Instruct Conferees,2015,0.143541,procedural,https://www.govtrack.us/congress/votes/114-2015/h625
