,Member,Bill,Link,Vote,Question
4336,412601,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4337,412601,116677, https://www.govtrack.us/congress/votes/114-2015/h366 ,Yea,H.Res. 315: Providing for consideration of the bill (H.R. 2596) to authorize appropriations for fiscal year 2016 for intelligence and ...
4338,412601,116684, https://www.govtrack.us/congress/votes/114-2015/h369 ,Yea,H.R. 2596: Intelligence Authorization Act for Fiscal Year 2016
4339,412601,116685, https://www.govtrack.us/congress/votes/114-2015/h370 ,No,"H.Con.Res. 55: Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove United States Armed Forces ..."
4340,412601,116686, https://www.govtrack.us/congress/votes/114-2015/h372 ,Yea,H.Res. 319: Providing for consideration of the bill (H.R. 160) to amend the Internal Revenue Code of 1986 to repeal ...
4341,412601,116689, https://www.govtrack.us/congress/votes/114-2015/h373 ,Yea,H.Res. 321: Providing for consideration of the Senate amendment to the bill (H.R. 2146) to amend the Internal Revenue Code ...
4342,412601,116691, https://www.govtrack.us/congress/votes/114-2015/h374 ,Yea,H.R. 2146: Defending Public Safety Employees Retirement Act
4343,412601,116690, https://www.govtrack.us/congress/votes/114-2015/h375 ,Yea,H.R. 160: Protect Medical Innovation Act of 2015
4344,412601,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4345,412601,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
4346,412601,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4347,412601,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4348,412601,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
4349,412600,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4350,412600,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4351,412600,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4352,412600,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4353,412600,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4354,412600,117257, https://www.govtrack.us/congress/votes/114-2015/h499 ,No,H.Res. 420: Providing for consideration of the bill (H.R. 348) to provide for improved coordination of agency actions in the ...
4355,412600,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,No,H.R. 3134: Defund Planned Parenthood Act of 2015
4356,412600,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4357,412600,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,No,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4358,412600,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,No,H.R. 1090: Retail Investor Protection Act
4359,412609,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
4360,412609,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4361,412609,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4362,412609,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4363,412609,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
4364,412609,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
4365,412609,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4366,412609,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4367,412609,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
4368,412608,116652, https://www.govtrack.us/congress/votes/114-2015/h333 ,Yea,H.R. 2393: Country of Origin Labeling Amendments Act of 2015
4369,412608,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4370,412608,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4371,412608,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4372,412608,117246, https://www.govtrack.us/congress/votes/114-2015/h491 ,Yea,H.Res. 412: Providing for consideration of the resolution (H. Res. 411) finding that the President has not complied with section ...
4373,412608,117265, https://www.govtrack.us/congress/votes/114-2015/h505 ,Yea,H.R. 3134: Defund Planned Parenthood Act of 2015
4374,412608,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4375,412608,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4376,412608,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
4377,412569,116315, https://www.govtrack.us/congress/votes/114-2015/h134 ,Yea,H.R. 216: Department of Veterans Affairs Budget Planning Reform Act of 2015
4378,412569,116417, https://www.govtrack.us/congress/votes/114-2015/h159 ,Yea,H.R. 622: State and Local Sales Tax Deduction Fairness Act of 2015
4379,412569,116416, https://www.govtrack.us/congress/votes/114-2015/h161 ,Yea,H.R. 1105: Death Tax Repeal Act of 2015
4380,412566,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4381,412567,116385, https://www.govtrack.us/congress/votes/114-2015/h145 ,Yea,H.R. 1259: Helping Expand Lending Practices in Rural Communities Act
4382,412567,116386, https://www.govtrack.us/congress/votes/114-2015/h146 ,Yea,H.R. 1265: Bureau Advisory Commission Transparency Act
4383,412567,116384, https://www.govtrack.us/congress/votes/114-2015/h147 ,Yea,H.R. 1480: SAFE Act Confidentiality and Privilege Enhancement Act
4384,412567,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4385,412564,116428, https://www.govtrack.us/congress/votes/114-2015/h167 ,Yea,H.R. 1195: Bureau of Consumer Financial Protection Advisory Boards Act
4386,412565,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4387,412565,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
4388,412565,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
4389,412562,116107, https://www.govtrack.us/congress/votes/114-2015/h6 ,No,H.Res. 5: Adopting rules for the One Hundred Fourteenth Congress.
4390,412562,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4391,412562,116710, https://www.govtrack.us/congress/votes/114-2015/h389 ,Yea,H.R. 2200: CBRN Intelligence and Information Sharing Act of 2015
4392,412562,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4393,412562,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4394,412563,117297, https://www.govtrack.us/congress/votes/114-2015/h533 ,Yea,H.R. 3457: Justice for Victims of Iranian Terrorism Act
4395,412560,116107, https://www.govtrack.us/congress/votes/114-2015/h6 ,No,H.Res. 5: Adopting rules for the One Hundred Fourteenth Congress.
4396,412560,116179, https://www.govtrack.us/congress/votes/114-2015/h46 ,No,"H.Res. 48: Providing for consideration of the bill (H.R. 351) to provide for expedited approval of exportation of natural gas, ..."
4397,412560,116180, https://www.govtrack.us/congress/votes/114-2015/h47 ,Yea,H.R. 469: Strengthening Child Welfare Response to Trafficking Act of 2015
4398,412560,116181, https://www.govtrack.us/congress/votes/114-2015/h48 ,Yea,H.R. 246: To improve the response to victims of child sex trafficking.
4399,412560,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4400,412560,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4401,412560,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4402,412560,116385, https://www.govtrack.us/congress/votes/114-2015/h145 ,Yea,H.R. 1259: Helping Expand Lending Practices in Rural Communities Act
4403,412560,116386, https://www.govtrack.us/congress/votes/114-2015/h146 ,Yea,H.R. 1265: Bureau Advisory Commission Transparency Act
4404,412560,116384, https://www.govtrack.us/congress/votes/114-2015/h147 ,Yea,H.R. 1480: SAFE Act Confidentiality and Privilege Enhancement Act
4405,412560,116495, https://www.govtrack.us/congress/votes/114-2015/h216 ,Yea,H.R. 606: Dont Tax Our Fallen Public Safety Heroes Act
4406,412560,116496, https://www.govtrack.us/congress/votes/114-2015/h219 ,No,H.R. 1732: Regulatory Integrity Protection Act of 2015
4407,412560,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,No,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4408,412560,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,No,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4409,412560,116696, https://www.govtrack.us/congress/votes/114-2015/h377 ,Yea,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015
4410,412560,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
4411,412560,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4412,412560,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4413,412560,117283, https://www.govtrack.us/congress/votes/114-2015/h520 ,Yea,H.R. 2786: Cross-Border Rail Security Act of 2015
4414,412561,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
4415,412561,116289, https://www.govtrack.us/congress/votes/114-2015/h113 ,Yea,H.R. 647: Access to Life-Saving Trauma Care for All Americans Act
4416,412561,116287, https://www.govtrack.us/congress/votes/114-2015/h114 ,Yea,H.R. 648: Trauma Systems and Regionalization of Emergency Care Reauthorization Act
4417,412561,116288, https://www.govtrack.us/congress/votes/114-2015/h115 ,Yea,H.R. 876: NOTICE Act
4418,412561,116338, https://www.govtrack.us/congress/votes/114-2015/h143 ,Yea,H.Res. 173: Providing for consideration of the bill (H.R. 2) to amend title XVIII of the Social Security Act to ...
4419,412561,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,No,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4420,412561,116696, https://www.govtrack.us/congress/votes/114-2015/h377 ,Yea,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015
4421,412561,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
4422,412561,117955, https://www.govtrack.us/congress/votes/114-2015/h625 ,Yea,On Motion to Instruct Conferees: H.R. 22: Developing a Reliable and Innovative Vision for the Economy Act
4423,412521,116157, https://www.govtrack.us/congress/votes/114-2015/h43 ,No,H.Res. 42: Providing for consideration of the bill (H.R. 7) to prohibit taxpayer funded abortions.
4424,412521,116549, https://www.govtrack.us/congress/votes/114-2015/h263 ,No,H.Res. 274: Providing for consideration of the bill (H.R. 1335) to amend the Magnuson-Stevens Fishery Conservation and Management Act to ...
4425,400262,116270, https://www.govtrack.us/congress/votes/114-2015/h104 ,No,"H.J.Res. 35: Making further continuing appropriations for fiscal year 2015, and for other purposes."
4426,400262,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
4427,400262,117285, https://www.govtrack.us/congress/votes/114-2015/h522 ,No,H.Res. 444: Providing for consideration of the bill (H.R. 3495) to amend title XIX of the Social Security Act to ...
4428,400263,116684, https://www.govtrack.us/congress/votes/114-2015/h369 ,No,H.R. 2596: Intelligence Authorization Act for Fiscal Year 2016
4429,400189,116148, https://www.govtrack.us/congress/votes/114-2015/h39 ,No,"H.Res. 38: Providing for consideration of the bill (H.R. 161) to provide for the timely consideration of all licenses, permits, ..."
4430,400189,116234, https://www.govtrack.us/congress/votes/114-2015/h75 ,No,S. 1: Keystone XL Pipeline Approval Act
4431,400189,116232, https://www.govtrack.us/congress/votes/114-2015/h76 ,Yea,"H.R. 431: To award a Congressional Gold Medal to the Foot Soldiers who participated in Bloody Sunday, Turnaround Tuesday, or ..."
4432,400189,116485, https://www.govtrack.us/congress/votes/114-2015/h215 ,No,"H.R. 2028: Energy and Water Development and Related Agencies Appropriations Act, 2016"
4433,400189,117253, https://www.govtrack.us/congress/votes/114-2015/h495 ,Yea,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015
4434,400189,117252, https://www.govtrack.us/congress/votes/114-2015/h496 ,Yea,H.R. 1949: National Liberty Memorial Clarification Act of 2015
4435,400185,116242, https://www.govtrack.us/congress/votes/114-2015/h82 ,No,H.R. 636: Americas Small Business Tax Relief Act of 2015
4436,400185,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4437,400433,116289, https://www.govtrack.us/congress/votes/114-2015/h113 ,Yea,H.R. 647: Access to Life-Saving Trauma Care for All Americans Act
4438,400433,116287, https://www.govtrack.us/congress/votes/114-2015/h114 ,Yea,H.R. 648: Trauma Systems and Regionalization of Emergency Care Reauthorization Act
4439,400433,116288, https://www.govtrack.us/congress/votes/114-2015/h115 ,Yea,H.R. 876: NOTICE Act
4440,400433,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,Yea,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
4441,400433,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
4442,400433,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
4443,400433,116566, https://www.govtrack.us/congress/votes/114-2015/h267 ,Yea,H.R. 1335: Strengthening Fishing Communities and Increasing Flexibility in Fisheries Management Act
4444,400433,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4445,400433,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4446,400433,117301, https://www.govtrack.us/congress/votes/114-2015/h534 ,Yea,H.R. 1553: Small Bank Exam Cycle Reform Act of 2015
4447,400433,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
4448,400433,117858, https://www.govtrack.us/congress/votes/114-2015/h549 ,Yea,H.R. 702: To adapt to changing crude oil market conditions.
4449,400348,116445, https://www.govtrack.us/congress/votes/114-2015/h174 ,Yea,H.R. 373: Good Samaritan Search and Recovery Act
4450,400348,116443, https://www.govtrack.us/congress/votes/114-2015/h175 ,Yea,H.R. 1324: Arapaho National Forest Boundary Adjustment Act of 2015
4451,400348,116447, https://www.govtrack.us/congress/votes/114-2015/h176 ,Yea,H.Res. 223: Providing for consideration of the bill (H.R. 2028) making appropriations for energy and water development and related agencies ...
4452,400348,116446, https://www.govtrack.us/congress/votes/114-2015/h177 ,Yea,"H.R. 651: To designate the facility of the United States Postal Service located at 820 Elmwood Avenue in Providence, Rhode ..."
4453,400348,117219, https://www.govtrack.us/congress/votes/114-2015/h471 ,Yea,"H.Res. 380: Providing for consideration of the bill (H.R. 427) to amend chapter 8 of title 5, United States Code, ..."
4454,400431,116119, https://www.govtrack.us/congress/votes/114-2015/h14 ,Yea,H.R. 30: Save American Workers Act of 2015
4455,400431,116387, https://www.govtrack.us/congress/votes/114-2015/h149 ,Yea,H.Res. 189: Providing for consideration of the bill (H.R. 650) to amend the Truth in Lending Act to modify the ...
4456,400431,116416, https://www.govtrack.us/congress/votes/114-2015/h161 ,Yea,H.R. 1105: Death Tax Repeal Act of 2015
4457,400431,117237, https://www.govtrack.us/congress/votes/114-2015/h486 ,Yea,H.R. 3236: Surface Transportation and Veterans Health Care Choice Improvement Act of 2015
4458,400431,117293, https://www.govtrack.us/congress/votes/114-2015/h530 ,Yea,H.Res. 449: Providing for consideration of the bill (H.R. 3457) to prohibit the lifting of sanctions on Iran until the ...
4459,400431,117301, https://www.govtrack.us/congress/votes/114-2015/h534 ,Yea,H.R. 1553: Small Bank Exam Cycle Reform Act of 2015
4460,400431,117302, https://www.govtrack.us/congress/votes/114-2015/h535 ,Yea,H.R. 1839: RAISE Act of 2015
4461,400431,117309, https://www.govtrack.us/congress/votes/114-2015/h540 ,Yea,H.R. 3192: Homebuyers Assistance Act
4462,400431,117902, https://www.govtrack.us/congress/votes/114-2015/h575 ,Yea,H.R. 1090: Retail Investor Protection Act
4463,400431,117900, https://www.govtrack.us/congress/votes/114-2015/h576 ,Yea,H.R. 597: Reform Exports and Expand the American Economy Act
4464,400431,117911, https://www.govtrack.us/congress/votes/114-2015/h582 ,Yea,H.R. 1853: To direct the President to develop a strategy to obtain observer status for Taiwan in the International Criminal ...
4465,400347,116125, https://www.govtrack.us/congress/votes/114-2015/h17 ,Yea,H.R. 203: Clay Hunt SAV Act
4466,400347,116387, https://www.govtrack.us/congress/votes/114-2015/h149 ,No,H.Res. 189: Providing for consideration of the bill (H.R. 650) to amend the Truth in Lending Act to modify the ...
4467,400347,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,No,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4468,400347,116696, https://www.govtrack.us/congress/votes/114-2015/h377 ,Yea,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015
4469,400347,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
4470,400347,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4471,400347,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
4472,400347,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
4473,400347,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4474,400341,116125, https://www.govtrack.us/congress/votes/114-2015/h17 ,Yea,H.R. 203: Clay Hunt SAV Act
4475,400341,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,Yea,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
4476,400341,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
4477,400341,116755, https://www.govtrack.us/congress/votes/114-2015/h426 ,Yea,On Motion to Refer: H.Res. 355: Raising a question of the privileges of the House.
4478,400340,116690, https://www.govtrack.us/congress/votes/114-2015/h375 ,Yea,H.R. 160: Protect Medical Innovation Act of 2015
4479,400343,116179, https://www.govtrack.us/congress/votes/114-2015/h46 ,Yea,"H.Res. 48: Providing for consideration of the bill (H.R. 351) to provide for expedited approval of exportation of natural gas, ..."
4480,400343,116180, https://www.govtrack.us/congress/votes/114-2015/h47 ,Yea,H.R. 469: Strengthening Child Welfare Response to Trafficking Act of 2015
4481,400343,116181, https://www.govtrack.us/congress/votes/114-2015/h48 ,Yea,H.R. 246: To improve the response to victims of child sex trafficking.
4482,400343,116183, https://www.govtrack.us/congress/votes/114-2015/h50 ,Yea,H.R. 351: LNG Permitting Certainty and Transparency Act
4483,400343,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4484,400343,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4485,400343,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4486,400343,116275, https://www.govtrack.us/congress/votes/114-2015/h107 ,Yea,H.R. 294: Long-Term Care Veterans Choice Act
4487,400343,116289, https://www.govtrack.us/congress/votes/114-2015/h113 ,Yea,H.R. 647: Access to Life-Saving Trauma Care for All Americans Act
4488,400343,116287, https://www.govtrack.us/congress/votes/114-2015/h114 ,Yea,H.R. 648: Trauma Systems and Regionalization of Emergency Care Reauthorization Act
4489,400343,116288, https://www.govtrack.us/congress/votes/114-2015/h115 ,Yea,H.R. 876: NOTICE Act
4490,400343,116420, https://www.govtrack.us/congress/votes/114-2015/h162 ,Yea,H.Con.Res. 25: Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor ...
4491,400343,116527, https://www.govtrack.us/congress/votes/114-2015/h241 ,Yea,H.R. 1313: Service Disabled Veteran Owned Small Business Relief Act
4492,400343,116525, https://www.govtrack.us/congress/votes/114-2015/h242 ,Yea,H.R. 1382: Boosting Rates of American Veteran Employment Act
4493,400343,116697, https://www.govtrack.us/congress/votes/114-2015/h376 ,Yea,H.R. 1190: Protecting Seniors Access to Medicare Act of 2015
4494,400343,116766, https://www.govtrack.us/congress/votes/114-2015/h434 ,Yea,H.R. 2499: Veterans Entrepreneurship Act of 2015
4495,400343,116800, https://www.govtrack.us/congress/votes/114-2015/h448 ,Yea,H.R. 1557: Federal Employee Antidiscrimination Act of 2015
4496,400343,116801, https://www.govtrack.us/congress/votes/114-2015/h449 ,Yea,H.R. 2256: Veterans Information Modernization Act
4497,400343,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4498,400343,117253, https://www.govtrack.us/congress/votes/114-2015/h495 ,Yea,H.R. 1214: National Forest Small Tracts Act Amendments Act of 2015
4499,400343,117252, https://www.govtrack.us/congress/votes/114-2015/h496 ,Yea,H.R. 1949: National Liberty Memorial Clarification Act of 2015
4500,400343,117282, https://www.govtrack.us/congress/votes/114-2015/h519 ,Yea,H.R. 2835: Border Jobs for Veterans Act of 2015
4501,400343,117283, https://www.govtrack.us/congress/votes/114-2015/h520 ,Yea,H.R. 2786: Cross-Border Rail Security Act of 2015
4502,400343,117911, https://www.govtrack.us/congress/votes/114-2015/h582 ,Yea,H.R. 1853: To direct the President to develop a strategy to obtain observer status for Taiwan in the International Criminal ...
4503,412529,116416, https://www.govtrack.us/congress/votes/114-2015/h161 ,No,H.R. 1105: Death Tax Repeal Act of 2015
4504,412529,116698, https://www.govtrack.us/congress/votes/114-2015/h378 ,Yea,H.R. 2576: TSCA Modernization Act of 2015
4505,412529,117283, https://www.govtrack.us/congress/votes/114-2015/h520 ,Yea,H.R. 2786: Cross-Border Rail Security Act of 2015
4506,412331,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4507,412331,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4508,412331,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4509,412331,116446, https://www.govtrack.us/congress/votes/114-2015/h177 ,Yea,"H.R. 651: To designate the facility of the United States Postal Service located at 820 Elmwood Avenue in Providence, Rhode ..."
4510,412331,116675, https://www.govtrack.us/congress/votes/114-2015/h364 ,Yea,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...
4511,412331,116674, https://www.govtrack.us/congress/votes/114-2015/h365 ,Yea,H.R. 2559: To designate the PFC Milton A. Lee Medal of Honor Memorial Highway in the State of Texas.
4512,412331,116817, https://www.govtrack.us/congress/votes/114-2015/h464 ,No,H.Res. 370: Providing for consideration of the bill (H.R. 3009) to amend section 241(i) of the Immigration and Nationality Act ...
4513,412331,117245, https://www.govtrack.us/congress/votes/114-2015/h490 ,Yea,S. 1359: E-Warranty Act of 2015
4514,412239,116226, https://www.govtrack.us/congress/votes/114-2015/h70 ,Yea,H.R. 720: Gerardo Hernandez Airport Security Act of 2015
4515,412239,116236, https://www.govtrack.us/congress/votes/114-2015/h78 ,No,H.Res. 101: Providing for consideration of the bill (H.R. 644) to amend the Internal Revenue Code of 1986 to permanently ...
4516,412239,116295, https://www.govtrack.us/congress/votes/114-2015/h121 ,No,H.R. 1029: EPA Science Advisory Board Reform Act of 2015
4517,412239,116417, https://www.govtrack.us/congress/votes/114-2015/h159 ,No,H.R. 622: State and Local Sales Tax Deduction Fairness Act of 2015
4518,412239,116416, https://www.govtrack.us/congress/votes/114-2015/h161 ,No,H.R. 1105: Death Tax Repeal Act of 2015
4519,412239,116452, https://www.govtrack.us/congress/votes/114-2015/h181 ,No,H.Res. 231: Providing for consideration of the bill (H.R. 1732) to preserve existing rights and responsibilities with respect to waters ...
4520,412239,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4521,412236,116125, https://www.govtrack.us/congress/votes/114-2015/h17 ,Yea,H.R. 203: Clay Hunt SAV Act
4522,412236,116311, https://www.govtrack.us/congress/votes/114-2015/h130 ,Yea,H.R. 360: Native American Housing Assistance and Self-Determination Reauthorization Act of 2015
4523,412236,116310, https://www.govtrack.us/congress/votes/114-2015/h131 ,Yea,H.Res. 162: Calling on the President to provide Ukraine with military assistance to defend its sovereignty and territorial integrity.
4524,412236,116772, https://www.govtrack.us/congress/votes/114-2015/h435 ,Yea,H.R. 251: Homes for Heroes Act of 2015
4525,412236,117213, https://www.govtrack.us/congress/votes/114-2015/h467 ,Yea,S. 1482: Need-Based Educational Aid Act of 2015
4526,412236,117215, https://www.govtrack.us/congress/votes/114-2015/h468 ,Yea,H.R. 1656: Secret Service Improvements Act of 2015
4527,412236,117214, https://www.govtrack.us/congress/votes/114-2015/h469 ,Yea,H.R. 2770: Keeping our Travelers Safe and Secure Act
4528,400160,116160, https://www.govtrack.us/congress/votes/114-2015/h45 ,No,H.R. 7: No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2015
4529,400160,116203, https://www.govtrack.us/congress/votes/114-2015/h51 ,Yea,H.R. 361: Medical Preparedness Allowable Use Act
4530,400160,116205, https://www.govtrack.us/congress/votes/114-2015/h52 ,Yea,H.R. 615: Department of Homeland Security Interoperable Communications
4531,400160,116204, https://www.govtrack.us/congress/votes/114-2015/h53 ,Yea,H.R. 623: Social Media Working Group Act of 2015
4532,400160,116272, https://www.govtrack.us/congress/votes/114-2015/h106 ,Yea,H.R. 33: Protecting Volunteer Firefighters and Emergency Responders Act
